,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
689,2408,"Reports of a metal man, or men,",Neutral,0,0,0,0,0,0,0,0
690,2410,coming in and emptying the place.,Neutral,0,0,0,0,0,0,0,0
691,2412,Fatalities?,Neutral,0,0,0,0,0,0,0,0
692,2413,Only when engaged.,Neutral,0,0,0,0,0,0,0,0
693,2415,Mostly guys left in a fugue state,sadness,0,0,0,0,0,1,1,0
694,2416,"going on about old memories, worst fears,",anger,1,0,0,1,0,0,0,0
695,2419,"and ""something too fast to see.""",Neutral,0,0,0,0,0,0,0,0
696,2421,ROGERS: Maximoffs.,Neutral,0,0,0,0,0,0,0,0
697,2423,That makes sense he'd go to them.,Neutral,0,0,0,0,0,0,0,0
698,2424,They have someone in common.,Neutral,0,0,0,0,0,0,0,0
699,2426,Not any more.,Neutral,0,0,0,0,0,0,0,0
700,2432,That's a negative. I answer to you.,sadness,0,0,0,0,0,1,0,0
701,2435,"Yes, ma'am.",Neutral,0,0,0,0,0,0,0,0
702,2436,Barton. Might have something.,Neutral,0,0,0,0,0,0,0,0
703,2438,I got to go.,Neutral,0,0,0,0,0,0,0,0
704,2439,Who was that?,Neutral,0,0,0,0,0,0,0,0
705,2441,Girlfriend.,Neutral,0,0,0,0,0,0,0,0
706,2445,STARK: What's this?,trust,0,0,0,0,0,0,0,1
707,2447,A message. Ultron killed Strucker.,fear,0,0,0,1,0,1,0,0
708,2450,"And he did a Banksy at the crime scene, just for us.",anger,1,0,0,0,0,0,0,0
709,2453,ROMANOFF: This is a smoke screen.,Neutral,0,0,0,0,0,0,0,0
710,2455,Why send a message when you have just given a speech?,Neutral,0,0,0,0,0,0,0,0
711,2457,"Strucker knew something that Ultron wanted us to miss. Yeah, I bet he... Yeah.",Neutral,0,0,0,0,0,0,0,0
712,2462,Everything we had on Strucker's been erased.,fear,0,0,0,1,0,0,0,0
713,2464,ROGERS: Not everything.,Neutral,0,0,0,0,0,0,0,0
714,2467,Known associates.,trust,0,0,0,0,0,0,0,1
715,2469,Baron Strucker had a lot of friends.,Neutral,0,0,0,0,0,0,0,0
716,2471,"BANNER: Well, these people are all horrible.",anger,1,0,1,1,0,0,0,0
717,2473,Wait. I know that guy.,anticipation,0,1,0,0,0,0,0,0
718,2477,From back in the day. He operates off the African coast.,Neutral,0,0,0,0,0,0,0,0
719,2479,Black market arms.,sadness,0,0,0,0,0,1,0,0
720,2481,There are conventions. All right? You meet people.,Neutral,0,0,0,0,0,0,0,0
721,2483,I didn't sell him anything.,Neutral,0,0,0,0,0,0,0,0
722,2485,"He was talking about finding something new, a game-changer.",Neutral,0,0,0,0,0,0,0,0
723,2487,It was all very Ahab.,Neutral,0,0,0,0,0,0,0,0
724,2489,"This? Ah, it's a tattoo, I don't think he had it.",Neutral,0,0,0,0,0,0,0,0
725,2492,"THOR: Those are tattoos, this is a brand.",Neutral,0,0,0,0,0,0,0,0
726,2496,"Oh, yeah. It's a word in an African dialect meaning ""thief.""",anger,1,0,1,1,0,1,1,1
727,2500,In a much less friendly way.,anticipation,0,1,0,0,1,0,0,1
728,2502,- What dialect? - Wakanada.,Neutral,0,0,0,0,0,0,0,0
729,2503,(STAMMERING) Wakanda.,Neutral,0,0,0,0,0,0,0,0
730,2507,If this guy got out of Wakanda,Neutral,0,0,0,0,0,0,0,0
731,2508,with some of their trade goods...,trust,0,0,0,0,0,0,0,1
732,2509,I thought your father said he got the last of it.,trust,0,0,0,0,0,0,0,1
733,2511,I don't follow.,Neutral,0,0,0,0,0,0,0,0
734,2512,What comes out of Wakanda?,Neutral,0,0,0,0,0,0,0,0
735,2515,STARK: The strongest metal on Earth.,trust,0,0,0,0,0,0,0,1
736,2519,Where is this guy now?,Neutral,0,0,0,0,0,0,0,0
737,2534,(INDISTINCT CONVERSATIONS),Neutral,0,0,0,0,0,0,0,0
738,2545,KLAUE: Don't tell me your men swindled you.,Neutral,0,0,0,0,0,0,0,0
739,2547,I sent you six short-range heat-seekers,Neutral,0,0,0,0,0,0,0,0
740,2550,and got a boat full of rusted parts.,Neutral,0,0,0,0,0,0,0,0
741,2553,"Now, you will make it right,",Neutral,0,0,0,0,0,0,0,0
742,2554,or the next missile I send you will come very much faster.,fear,0,0,0,1,0,0,0,0
743,2559,"Now, minister, where were we?",Neutral,0,0,0,0,0,0,0,0
744,2562,(MACHINES POWERING DOWN),trust,0,0,0,0,0,0,0,1
745,2564,(WORKERS CLAMOURING),Neutral,0,0,0,0,0,0,0,0
746,2591,(SIGHS),Neutral,0,0,0,0,0,0,0,0
747,2593,KLAUE: Yeah. The Enhanced.,Neutral,0,0,0,0,0,0,0,0
748,2597,Strucker's prize pupils.,Neutral,0,0,0,0,0,0,0,0
749,2602,Do you want a candy? Hmm? I was sorry to hear about Strucker.,Neutral,0,0,0,0,0,0,0,0
750,2607,"But then, he knew what kind of world he was helping create.",joy,0,0,0,0,2,0,0,1
751,2611,Human life. Not a growth market.,Neutral,0,0,0,0,0,0,0,0
752,2616,You didn't know?,Neutral,0,0,0,0,0,0,0,0
753,2618,Is this your first time intimidating someone?,anticipation,0,1,0,1,0,0,0,0
754,2622,I am afraid I am not that afraid.,fear,0,0,0,2,0,0,0,0
755,2625,Everybody is afraid of something.,fear,0,0,0,1,0,0,0,0
756,2627,Cuttlefish.,Neutral,0,0,0,0,0,0,0,0
757,2630,Deep sea fish.,Neutral,0,0,0,0,0,0,0,0
758,2631,"They make lights, disco lights...",Neutral,0,0,0,0,0,0,0,0
759,2633,"(IMITATES CUTTLEFISH) ...to hypnotise their prey, and then...",fear,0,0,0,1,0,0,0,0
760,2637,I saw a documentary. It was terrifying.,Neutral,0,0,0,0,0,0,0,0
761,2645,So if you're going to fiddle with my brain,Neutral,0,0,0,0,0,0,0,0
762,2649,"and make me see a giant cuttlefish,",fear,0,0,0,1,0,0,0,0
763,2651,then I know you don't do business.,Neutral,0,0,0,0,0,0,0,0
764,2653,And I know you're not in charge.,Neutral,0,0,0,0,0,0,0,0
765,2656,And I only deal,anticipation,0,1,0,0,1,0,1,1
766,2658,with the man in charge.,Neutral,0,0,0,0,0,0,0,0
767,2660,- (GLASS SHATTERING) - (GROANS),sadness,1,0,1,1,0,2,1,0
768,2665,There is no man in charge.,Neutral,0,0,0,0,0,0,0,0
769,2670,Let's talk business.,Neutral,0,0,0,0,0,0,0,0
770,2685,"ULTRON: Upon this rock, I will build my church.",anticipation,0,1,0,0,1,0,0,1
771,2690,Vibranium.,Neutral,0,0,0,0,0,0,0,0
772,2692,"KLAUE: You know,",Neutral,0,0,0,0,0,0,0,0
773,2694,it came at great personal cost.,trust,0,0,0,0,0,0,0,1
774,2697,It's worth billions.,Neutral,0,0,0,0,0,0,0,0
775,2699,(CHUCKLES),anticipation,0,1,0,0,1,0,1,1
776,2703,Now so are you.,Neutral,0,0,0,0,0,0,0,0
777,2704,(CELL PHONE BUZZING),anticipation,0,1,0,1,0,0,0,0
778,2705,It's all under your dummy holdings.,Neutral,0,0,0,0,0,0,0,0
779,2707,Finance is so weird.,disgust,0,0,1,0,0,0,0,0
780,2711,"But I always say,",Neutral,0,0,0,0,0,0,0,0
781,2712,"""Keep your friends rich and your enemies rich",Neutral,0,0,0,0,0,0,0,0
782,2714,"""and wait to find out which is which.""",anticipation,0,1,0,0,0,0,0,0
783,2719,Stark.,trust,0,0,0,0,0,0,0,1
784,2721,What?,Neutral,0,0,0,0,0,0,0,0
785,2722,Tony Stark used to say that.,trust,0,0,0,0,0,0,0,1
786,2726,To me.,Neutral,0,0,0,0,0,0,0,0
787,2728,You're one of his.,Neutral,0,0,0,0,0,0,0,0
788,2729,What? I am not...,Neutral,0,0,0,0,0,0,0,0
789,2732,- (GRUNTS) - (GROANS),disgust,0,0,1,0,0,1,0,0
790,2733,I am not.,Neutral,0,0,0,0,0,0,0,0
791,2734,You think I am one of Stark's puppets?,Neutral,0,0,0,0,0,0,0,0
792,2736,His hollow men?,sadness,0,0,0,0,0,1,0,0
793,2737,"I mean, look at me. Do I look like Iron Man?",trust,0,0,0,0,0,0,0,1
794,2740,- Stark is nothing! - (GROANS),disgust,0,0,1,0,0,1,0,1
795,2743,I am sorry. I am... Oh!,Neutral,0,0,0,0,0,0,0,0
796,2745,I am sure that's going to be okay. I am sorry.,Neutral,0,0,0,0,0,0,0,0
797,2748,It's just that I don't understand.,Neutral,0,0,0,0,0,0,0,0
798,2749,Don't compare me with Stark!,trust,0,0,0,0,0,0,0,1
799,2752,(GROANING),disgust,0,0,1,0,0,1,0,0
800,2754,ULTRON: It's a thing with me. Stark is... He's a sickness!,disgust,0,0,1,1,0,1,0,1
801,2757,"STARK: Ah, Junior.",trust,0,0,0,0,0,0,0,1
802,2761,You're going to break your old man's heart.,surprise,0,0,0,0,0,0,1,0
803,2764,If I have to.,Neutral,0,0,0,0,0,0,0,0
804,2768,THOR: Nobody has to break anything.,surprise,0,0,0,0,0,0,1,0
805,2769,ULTRON: Clearly you have never made an omelette.,Neutral,0,0,0,0,0,0,0,0
806,2771,He beat me by one second.,Neutral,0,0,0,0,0,0,0,0
807,2773,"PIETRO: Ah, yes. He's funny.",Neutral,0,0,0,0,0,0,0,0
808,2775,Mr. Stark.,trust,0,0,0,0,0,0,0,1
809,2777,It's what? Comfortable?,Neutral,0,0,0,0,0,0,0,0
810,2781,Like old times?,anticipation,0,1,0,0,0,0,0,0
811,2782,This was never my life.,Neutral,0,0,0,0,0,0,0,0
812,2783,You two can still walk away from this.,Neutral,0,0,0,0,0,0,0,0
813,2785,"Oh, we will.",Neutral,0,0,0,0,0,0,0,0
814,2786,- I know you have suffered. - (ULTRON SCOFFS),anger,1,0,1,0,0,0,0,0
815,2788,(CHUCKLES) Captain America.,anticipation,0,1,0,0,1,0,1,1
816,2790,God's righteous man.,Neutral,0,0,0,0,0,0,0,0
817,2793,Pretending you could live without a war.,fear,0,0,0,1,0,0,0,0
818,2796,"I can't physically throw up in my mouth, but... If you believe in peace, then let us keep it.",anticipation,0,1,0,0,1,0,1,1
819,2802,"I think you're confusing ""peace"" with ""quiet.""",anticipation,0,1,0,0,1,1,0,1
820,2805,Uh-huh. What's the vibranium for?,Neutral,0,0,0,0,0,0,0,0
821,2807,"I am glad you asked that,",anticipation,0,1,0,0,1,0,0,0
822,2808,because I wanted to take this time to explain my evil plan.,anticipation,1,2,1,1,0,1,0,1
823,2830,(PANTING),Neutral,0,0,0,0,0,0,0,0
824,2832,- Shoot them. - Which ones?,anger,1,0,0,1,0,0,0,0
825,2834,All of them!,Neutral,0,0,0,0,0,0,0,0
826,2835,HENCHMAN: Move! Move! Move!,Neutral,0,0,0,0,0,0,0,0
827,2836,(GUNFIRE),Neutral,0,0,0,0,0,0,0,0
828,2842,(BOTH GRUNTING),Neutral,0,0,0,0,0,0,0,0
829,2863,Oh. (YELPS),anger,1,0,0,1,0,0,1,0
830,2867,(GROANS),disgust,0,0,1,0,0,1,0,0
831,2875,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
832,2883,(GROANS),disgust,0,0,1,0,0,1,0,0
833,2885,"- Stay down, kid. - (GUNFIRE)",Neutral,0,0,0,0,0,0,0,0
834,2889,It's time for some mind games.,anticipation,0,1,0,0,0,0,0,0
835,2892,Guys? Is this a code green?,joy,0,0,0,0,1,0,0,1
836,2895,(INDISTINCT RADIO CHATTER),Neutral,0,0,0,0,0,0,0,0
837,2911,"Thor, status.",Neutral,0,0,0,0,0,0,0,0
838,2912,The girl tried to warp my mind.,anger,1,0,0,0,0,1,0,0
839,2914,- (GROANS) - Take special care.,disgust,0,0,1,0,1,1,0,0
840,2915,I doubt a human could keep her at bay.,fear,0,0,0,1,0,1,0,1
841,2918,"Fortunately, I am mighty.",anger,1,0,0,1,1,0,0,1
842,2926,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
843,2929,(GROANS),disgust,0,0,1,0,0,1,0,0
844,2941,ULTRON: This is going very well.,Neutral,0,0,0,0,0,0,0,0
845,2945,(RAPID BEEPING),surprise,0,0,0,0,0,0,1,0
846,2952,- (GRUNTS) - (GASPS),surprise,0,0,0,0,0,0,1,0
847,2954,I have done the whole mind control thing.,Neutral,0,0,0,0,0,0,0,0
848,2957,Not a fan.,Neutral,0,0,0,0,0,0,0,0
849,2959,(YELPS),anger,1,0,0,1,0,0,1,0
850,2965,"Yeah, you better run.",Neutral,0,0,0,0,0,0,0,0
851,2969,"BARTON: Who's ever standing, we got to move!",Neutral,0,0,0,0,0,0,0,0
852,2973,Guys?,Neutral,0,0,0,0,0,0,0,0
853,2992,Again.,Neutral,0,0,0,0,0,0,0,0
854,2993,You will break them.,surprise,0,0,0,0,0,0,1,0
855,2995,MADAME B: Only the breakable ones.,Neutral,0,0,0,0,0,0,0,0
856,2997,You're made of marble.,Neutral,0,0,0,0,0,0,0,0
857,2999,We will celebrate after the graduation ceremony.,joy,0,1,0,1,2,0,2,1
858,3002,ROMANOFF: What if I fail?,Neutral,0,0,0,0,0,0,0,0
859,3008,(WHIMPERING),fear,0,0,0,1,0,1,0,0
860,3009,You never fail.,Neutral,0,0,0,0,0,0,0,0
861,3012,- (SWING MUSIC PLAYING) - (PEOPLE LAUGHING),joy,0,0,0,0,2,1,1,0
862,3027,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
863,3033,Are you ready for our dance?,anticipation,0,1,0,0,1,0,0,1
864,3037,(GROWLING),anger,1,0,0,1,0,0,0,0
865,3040,(BUBBLING),Neutral,0,0,0,0,0,0,0,0
866,3044,HEIMDALL: Is it him?,Neutral,0,0,0,0,0,0,0,0
867,3046,Is that the first son of Odin?,Neutral,0,0,0,0,0,0,0,0
868,3048,"- Heimdall, your eyes. - Oh.",Neutral,0,0,0,0,0,0,0,0
869,3050,They see everything.,Neutral,0,0,0,0,0,0,0,0
870,3052,They see you leading us to Hel.,Neutral,0,0,0,0,0,0,0,0
871,3056,- Wake up! - (CHOKING),anger,1,0,0,0,0,1,0,0
872,3058,(SWING MUSIC CONTINUES PLAYING),anticipation,0,1,0,0,1,1,0,1
873,3060,"The war is over, Steve.",fear,0,0,0,1,0,0,0,0
874,3062,We can go home.,Neutral,0,0,0,0,0,0,0,0
875,3066,Imagine it.,Neutral,0,0,0,0,0,0,0,0
876,3076,I can still save you!,joy,0,0,0,0,1,0,0,1
877,3078,We're all dead! Can you not see?,Neutral,0,0,0,0,0,0,0,0
878,3081,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
879,3086,"You're a destroyer, Odinson.",anger,1,0,0,1,0,0,0,0
880,3089,(GROANING),disgust,0,0,1,0,0,1,0,0
881,3091,HEIMDALL: See where your power leads.,Neutral,0,0,0,0,0,0,0,0
882,3094,(SCREAMING),anger,1,0,1,1,0,0,1,0
883,3095,(THUNDER RUMBLING),Neutral,0,0,0,0,0,0,0,0
884,3102,(BOTH GRUNTING),Neutral,0,0,0,0,0,0,0,0
885,3104,Sloppy.,disgust,0,0,1,0,0,0,0,0
886,3106,(PANTING) Pretending to fail.,Neutral,0,0,0,0,0,0,0,0
887,3109,The ceremony is necessary,joy,0,0,0,0,1,0,1,0
888,3112,for you to take your place in the world.,Neutral,0,0,0,0,0,0,0,0
889,3115,I have no place in the world.,Neutral,0,0,0,0,0,0,0,0
890,3116,MADAME B: Exactly.,Neutral,0,0,0,0,0,0,0,0
891,3122,PIETRO: What can I do? (GROANS) It hurts.,sadness,1,0,1,1,0,2,0,0
892,3126,I am going to kill him.,fear,0,0,0,1,0,1,0,0
893,3127,- I will be right back. No. - (PANTING) I am all right.,Neutral,0,0,0,0,0,0,0,0
894,3130,I want...,Neutral,0,0,0,0,0,0,0,0
895,3134,I want to finish the plan.,anticipation,0,1,0,0,0,0,0,0
896,3137,I want the big one.,Neutral,0,0,0,0,0,0,0,0
897,3149,"Uh, the vibranium is getting away.",Neutral,0,0,0,0,0,0,0,0
898,3152,And you're not going anywhere.,Neutral,0,0,0,0,0,0,0,0
899,3154,Of course not. I am already there.,Neutral,0,0,0,0,0,0,0,0
900,3157,You will catch on.,surprise,0,0,0,0,0,0,1,0
901,3158,"But first, you might need to catch Dr. Banner.",surprise,0,0,0,0,0,0,1,0
902,3167,(GROWLING),anger,1,0,0,1,0,0,0,0
903,3175,"News or footage. Keyword, ""Hulk.""",disgust,0,0,1,0,0,0,0,0
904,3177,- (INDISTINCT CHATTER) - (BEEPING),Neutral,0,0,0,0,0,0,0,0
905,3181,"Natasha, I could really use a lullaby. (PANTING) That's not going to happen.",anticipation,0,1,0,0,0,0,0,0
906,3185,Not for a while.,Neutral,0,0,0,0,0,0,0,0
907,3187,The whole team is down.,trust,0,0,0,0,0,0,0,1
908,3190,You got no backup here.,Neutral,0,0,0,0,0,0,0,0
909,3192,I am calling in Veronica.,Neutral,0,0,0,0,0,0,0,0
910,3196,(POWERING UP),Neutral,0,0,0,0,0,0,0,0
911,3200,(SIRENS WAILING),fear,0,0,0,1,0,1,0,0
912,3204,(OFFICER EXCLAIMS),surprise,0,0,0,0,0,0,1,1
913,3205,DRIVER: We need backup!,Neutral,0,0,0,0,0,0,0,0
914,3208,(HEAVY FOOTSTEPS APPROACHING),Neutral,0,0,0,0,0,0,0,0
915,3213,(GRUNTS),Neutral,0,0,0,0,0,0,0,0
916,3221,(PEOPLE SCREAMING),anger,1,0,1,1,0,0,1,0
917,3224,- (BULLETS RICOCHETING) - (ROARING),Neutral,0,0,0,0,0,0,0,0
918,3242,(POUNDING),anger,1,0,0,0,0,0,0,0
919,3245,Go! Keep moving!,Neutral,0,0,0,0,0,0,0,0
920,3248,(GUNS COCKING),anger,1,0,0,1,0,0,0,0
921,3250,- (GROWLS) - (POUNDS),anger,2,0,0,1,0,0,0,0
922,3252,- (CAR ALARMS BLARING) - (POUNDING CONTINUES),anger,1,1,0,1,0,0,1,1
923,3260,(ROARING),Neutral,0,0,0,0,0,0,0,0
924,3263,(RUMBLING),Neutral,0,0,0,0,0,0,0,0
925,3270,- (ROARING) - (SCREAMING),anger,1,0,1,1,0,0,1,0
926,3286,"All right, everybody, stand down!",Neutral,0,0,0,0,0,0,0,0
927,3289,(GROWLING),anger,1,0,0,1,0,0,0,0
928,3294,Will you listen to me?,Neutral,0,0,0,0,0,0,0,0
929,3296,That little witch is messing with your mind.,disgust,1,0,2,1,0,0,0,0
930,3299,You're stronger than her. You're smarter than her.,Neutral,0,0,0,0,0,0,0,0
931,3301,- You're Bruce Banner. - (ROARING),Neutral,0,0,0,0,0,0,0,0
932,3303,"Right, right, right, don't mention puny Banner.",Neutral,0,0,0,0,0,0,0,0
933,3305,(GRUNTS),Neutral,0,0,0,0,0,0,0,0
934,3310,Okay!,Neutral,0,0,0,0,0,0,0,0
935,3333,In the back?,Neutral,0,0,0,0,0,0,0,0
936,3334,"Dick move, Banner.",Neutral,0,0,0,0,0,0,0,0
937,3342,(PEOPLE SCREAMING),anger,1,0,1,1,0,0,1,0
938,3347,"- (BEEPING) - Veronica, give me a hand.",Neutral,0,0,0,0,0,0,0,0
939,3369,(GASPS),surprise,0,0,0,0,0,0,1,0
940,3371,(ROARING),Neutral,0,0,0,0,0,0,0,0
941,3376,"Go to sleep, go to sleep, go to sleep.",Neutral,0,0,0,0,0,0,0,0
942,3379,(GROWLING),anger,1,0,0,1,0,0,0,0
943,3387,"Okay, pal, we're going to get you out of town.",Neutral,0,0,0,0,0,0,0,0
944,3391,"Not that way, not that way.",Neutral,0,0,0,0,0,0,0,0
945,3401,"Come on, Bruce! You got to work with me.",Neutral,0,0,0,0,0,0,0,0
946,3404,- (HISSING) - (ELEVATOR BELL DINGS),anger,1,0,0,1,0,0,0,0
947,3405,(PEOPLE EXCLAIM),surprise,0,0,0,0,0,0,1,0
948,3410,(PEOPLE SCREAMING),anger,1,0,1,1,0,0,1,0
949,3411,(YELPS),anger,1,0,0,1,0,0,1,0
950,3416,"Everybody, out!",Neutral,0,0,0,0,0,0,0,0
951,3420,(ROARING),Neutral,0,0,0,0,0,0,0,0
952,3424,Going down?,Neutral,0,0,0,0,0,0,0,0
953,3432,(SPITS),disgust,0,0,1,0,0,0,0,0
954,3435,I am sorry.,Neutral,0,0,0,0,0,0,0,0
955,3439,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
956,3450,- Damage report? - (STATIC),anger,1,0,1,0,0,1,0,0
957,3452,That's comprehensive. Show me something.,trust,0,0,0,0,0,0,0,1
958,3464,(BEEPING),Neutral,0,0,0,0,0,0,0,0
959,3466,How quickly can we buy this building?,Neutral,0,0,0,0,0,0,0,0
960,3474,(SCREAMING),anger,1,0,1,1,0,0,1,0
961,3500,"SOLDIER 1: Move! Move! Move! SOLDIER 2: Go, go, go!",anger,2,0,0,0,0,2,0,0
962,3505,"SOLDIER 3: Flank him, flank him!",anger,1,0,0,0,0,1,0,0
963,3511,(ROARS),Neutral,0,0,0,0,0,0,0,0
964,3513,(GROANING),disgust,0,0,1,0,0,1,0,0
965,3519,(PEOPLE SCREAMING),anger,1,0,1,1,0,0,1,0
966,3521,(SIRENS WAILING),fear,0,0,0,1,0,1,0,0
967,3536,(COCKS),Neutral,0,0,0,0,0,0,0,0
968,3556,HILL ON RADIO: The news is loving you guys.,joy,0,0,0,0,1,0,0,0
969,3559,Nobody else is.,Neutral,0,0,0,0,0,0,0,0
970,3561,There's been no official call for Banner's arrest,trust,0,0,0,0,0,0,0,1
971,3563,but it's in the air.,Neutral,0,0,0,0,0,0,0,0
972,3566,STARK: The Stark Relief Foundation?,trust,0,0,0,0,0,0,0,2
973,3567,HILL: Already on the scene.,Neutral,0,0,0,0,0,0,0,0
974,3568,- How's the team? - STARK: Everyone's...,trust,0,0,0,0,0,0,0,2
975,3572,We took a hit. We will shake it off.,anger,1,0,0,0,0,0,0,0
976,3575,"HILL: Well, for now, I'd stay in stealth mode",surprise,0,0,0,0,0,0,1,0
977,3577,and stay away from here.,Neutral,0,0,0,0,0,0,0,0
978,3580,"So, run and hide?",fear,0,0,0,1,0,0,0,0
979,3582,"Until we can find Ultron,",Neutral,0,0,0,0,0,0,0,0
980,3584,I don't have a lot else to offer.,Neutral,0,0,0,0,0,0,0,0
981,3586,(SIGHS) Neither do we.,Neutral,0,0,0,0,0,0,0,0
982,3593,(SIGHS),Neutral,0,0,0,0,0,0,0,0
983,3595,"Hey, you want to switch out?",Neutral,0,0,0,0,0,0,0,0
984,3597,"No, I am good.",anticipation,0,1,0,0,1,0,1,1
985,3599,"If you want to get some kip, now's a good time",anticipation,0,2,0,0,1,0,1,1
986,3601,because we're still a few hours out.,Neutral,0,0,0,0,0,0,0,0
987,3602,Few hours from where?,Neutral,0,0,0,0,0,0,0,0
988,3605,A safe house.,joy,0,0,0,0,1,0,0,1
989,3633,What is this place?,Neutral,0,0,0,0,0,0,0,0
990,3634,Safe house.,joy,0,0,0,0,1,0,0,1
991,3636,Let's hope.,anticipation,0,1,0,0,1,0,1,1
992,3643,Honey?,Neutral,0,0,0,0,0,0,0,0
993,3644,I am home.,Neutral,0,0,0,0,0,0,0,0
994,3648,Hi.,Neutral,0,0,0,0,0,0,0,0
995,3650,"Company. Sorry, didn't call ahead.",Neutral,0,0,0,0,0,0,0,0
996,3652,Hey.,Neutral,0,0,0,0,0,0,0,0
997,3654,This is an agent of some kind.,joy,0,0,0,0,1,0,0,1
998,3655,"Gentlemen, this is Laura.",Neutral,0,0,0,0,0,0,0,0
999,3659,I know all of your names. (CHUCKLES),anticipation,0,1,0,0,1,0,1,1
1000,3662,- (FOOTSTEPS APPROACHING) - Ooh. Incoming.,Neutral,0,0,0,0,0,0,0,0
1001,3665,"- Dad! - Hi, sweetheart!",anticipation,0,1,0,0,1,1,0,1
1002,3667,"Hey, buddy. How are you guys doing?",anticipation,0,1,0,0,1,0,0,1
1003,3670,- These are smaller agents. - BARTON: Look at your face!,Neutral,0,0,0,0,0,0,0,0
1004,3672,"Oh, my goodness.",anticipation,0,1,0,0,1,0,1,1
1005,3674,- LILA: Did you bring Auntie Nat? - (BARTON GASPS),surprise,0,0,0,0,0,0,1,0
1006,3676,- Why don't you hug her and find out? - (BARTON LAUGHING),joy,0,0,0,0,2,0,1,1
1007,3680,"- Sorry for barging in on you. - Yeah, we would have called ahead,",Neutral,0,0,0,0,0,0,0,0
1008,3682,but we were busy having no idea that you existed.,Neutral,0,0,0,0,0,0,0,0
1009,3685,"Yeah, well, Fury helped me set this up when I joined.",anger,1,0,0,1,0,1,0,0
1010,3689,He kept it off S.H.I.E.L.D.'s files. I'd like to keep it that way.,Neutral,0,0,0,0,0,0,0,0
1011,3692,I figure it's a good place to lay low.,anticipation,0,1,0,0,1,0,1,1
1012,3694,- LAURA: Honey. - (CRUNCHING),anger,1,0,0,0,0,0,0,0
1013,3696,"I missed you. How's little Natasha, huh? LAURA: She's...",Neutral,0,0,0,0,0,0,0,0
1014,3702,...Nathaniel.,Neutral,0,0,0,0,0,0,0,0
1015,3706,Traitor.,anger,1,0,1,1,0,1,0,0
1016,3708,(INDISTINCT CONVERSATIONS),Neutral,0,0,0,0,0,0,0,0
1017,3716,(DINGS),Neutral,0,0,0,0,0,0,0,0
1018,3723,Thor? I saw something in that dream.,Neutral,0,0,0,0,0,0,0,0
1019,3726,I need answers. I won't find them here.,anticipation,0,1,0,0,0,0,0,0
1020,3740,PEGGY: We can go home.,Neutral,0,0,0,0,0,0,0,0
1021,3747,(SIGHS),Neutral,0,0,0,0,0,0,0,0
1022,3752,See? You worried for nothing.,anticipation,0,1,0,1,0,1,0,0
1023,3754,"Can't even feel the difference, can you?",Neutral,0,0,0,0,0,0,0,0
1024,3759,"If they're sleeping here,",Neutral,0,0,0,0,0,0,0,0
1025,3760,some of them are going to have to double up.,Neutral,0,0,0,0,0,0,0,0
1026,3762,(LAUGHING),joy,0,0,0,0,1,0,1,0
1027,3764,"Yeah, that's not going to sell.",Neutral,0,0,0,0,0,0,0,0
1028,3769,What about Nat and Dr. Banner?,Neutral,0,0,0,0,0,0,0,0
1029,3772,How long has that been going on?,anticipation,0,1,0,0,0,0,0,0
1030,3774,- Has what? - (LAUGHING),joy,0,0,0,0,1,0,1,0
1031,3776,You are so cute.,Neutral,0,0,0,0,0,0,0,0
1032,3778,Nat and Banner?,Neutral,0,0,0,0,0,0,0,0
1033,3781,"I will explain when you're older,",sadness,0,0,0,0,0,1,0,1
1034,3782,"- Hawkeye. - Well, okay.",Neutral,0,0,0,0,0,0,0,0
1035,3787,"It's bad, right? Nat seems really shaken.",anger,1,0,1,1,0,1,0,0
1036,3790,(SIGHS),Neutral,0,0,0,0,0,0,0,0
1037,3791,Ultron has these allies.,trust,0,0,0,0,0,0,0,1
1038,3793,"These, uh, kids.",Neutral,0,0,0,0,0,0,0,0
1039,3795,"They're punks, really.",Neutral,0,0,0,0,0,0,0,0
1040,3798,"But they carry a big, damn stick.",anger,1,0,1,0,0,0,0,0
1041,3801,And Nat took a serious hit.,anger,1,0,0,0,0,0,0,0
1042,3803,Someone's going to have to teach them some manners.,joy,0,0,0,0,1,0,1,1
1043,3806,That someone being you.,Neutral,0,0,0,0,0,0,0,0
1044,3809,You know I totally support your avenging.,Neutral,0,0,0,0,0,0,0,0
1045,3812,I couldn't be prouder.,Neutral,0,0,0,0,0,0,0,0
1046,3816,But I see those guys...,Neutral,0,0,0,0,0,0,0,0
1047,3817,Those gods...,Neutral,0,0,0,0,0,0,0,0
1048,3821,You don't think they need me.,Neutral,0,0,0,0,0,0,0,0
1049,3823,"I think they do, which is a lot scarier.",Neutral,0,0,0,0,0,0,0,0
1050,3828,- They're a mess. - (SIGHING),disgust,0,0,1,0,0,0,0,0
1051,3831,BARTON: Yeah.,Neutral,0,0,0,0,0,0,0,0
1052,3833,I guess they're my mess.,disgust,0,0,1,0,0,0,1,0
